time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20121130T204319,695.12,300,300,695.37,1500,1500
20121130T204328,695.12,300,300,695.33,400,400
20121130T204330,695.12,400,400,695.32,500,500
20121130T204338,695.31,200,200,695.64,100,100
20121130T204342,695.32,100,100,695.64,100,100
20121130T204345,695.32,100,100,695.67,100,100
20121130T204348,695.32,100,100,695.62,1800,1800
20121130T204350,695.32,100,100,695.62,1500,1500
20121130T204354,695.32,200,200,695.6,100,100
20121130T204404,695.32,200,200,695.61,300,300
20121130T204407,695.39,200,200,695.61,400,400
20121130T204409,695.4,200,200,695.61,400,400
20121130T204413,695.43,200,200,695.61,400,400
20121130T204426,695.55,200,200,695.6,500,500
20121130T204427,695.55,200,200,695.6,600,600
20121130T204432,695.55,200,200,695.6,700,700
20121130T204433,695.57,200,200,695.6,700,700
20121130T204434,695.56,100,100,695.6,700,700
20121130T204437,695.52,200,200,695.6,700,700
20121130T204438,695.45,900,900,695.6,700,700
20121130T204455,695.39,100,100,695.6,700,700
20121130T204502,695.37,100,100,695.6,700,700
20121130T204505,695.4,100,100,695.6,700,700
20121130T204512,695.4,200,200,695.6,700,700
20121130T204524,695.36,200,200,695.6,700,700
20121130T204526,695.36,300,300,695.6,700,700
20121130T204532,695.2,100,100,695.52,400,400
20121130T204533,695.2,100,100,695.57,1500,1500
20121130T204535,695.08,500,500,695.51,100,100
20121130T204538,694.99,200,200,695.28,100,100
20121130T204539,695.,100,100,695.33,100,100
20121130T204540,694.99,100,100,695.29,200,200
20121130T204541,694.99,200,200,695.22,100,100
20121130T204544,695.04,200,200,695.22,100,100
20121130T204545,695.04,200,200,695.27,300,300
20121130T204548,695.08,200,200,695.27,200,200
20121130T204551,695.11,200,200,695.27,200,200
20121130T204554,694.95,200,200,695.26,100,100
20121130T204558,694.95,200,200,695.26,200,200
20121130T204603,694.95,200,200,695.26,100,100
20121130T204612,694.95,200,200,695.26,200,200
20121130T204614,694.95,200,200,695.26,100,100
20121130T204624,694.95,200,200,695.26,200,200
20121130T204627,694.95,200,200,695.26,100,100
20121130T204631,695.22,200,200,695.58,400,400
20121130T204634,695.22,200,200,695.56,100,100
20121130T204638,695.22,200,200,695.55,100,100
20121130T204641,695.22,200,200,695.52,1000,1000
20121130T204651,695.22,200,200,695.51,100,100
20121130T204657,695.22,300,300,695.51,100,100
20121130T204711,695.22,300,300,695.52,1100,1100
20121130T204714,695.22,300,300,695.5,200,200
20121130T204715,695.23,100,100,695.52,1000,1000
20121130T204716,695.25,200,200,695.6,600,600
20121130T204723,695.26,200,200,695.59,100,100
20121130T204733,695.27,200,200,695.6,500,500
20121130T204740,695.27,400,400,695.6,500,500
20121130T204758,695.27,300,300,695.6,500,500
20121130T204813,695.34,100,100,695.65,100,100
20121130T204814,695.33,200,200,695.65,200,200
20121130T204815,695.34,200,200,695.65,200,200
20121130T204817,695.34,100,100,695.65,200,200
20121130T204818,695.34,200,200,695.65,100,100
20121130T204821,695.34,200,200,695.65,300,300
20121130T204822,695.07,100,100,695.58,100,100
20121130T204823,694.88,200,200,695.2,100,100
20121130T204824,694.88,200,200,695.2,800,800
20121130T204825,694.88,400,400,695.2,800,800
20121130T204826,694.88,400,400,694.98,100,100
20121130T204827,694.88,400,400,695.2,800,800
20121130T204828,694.88,400,400,695.09,400,400
20121130T204832,694.88,400,400,694.96,100,100
20121130T204834,694.88,300,300,694.96,100,100
20121130T204837,694.8,200,200,695.09,400,400
20121130T204839,694.8,100,100,695.09,400,400
20121130T204845,694.8,100,100,694.99,100,100
20121130T204856,694.8,100,100,695.02,200,200
20121130T204857,694.8,300,300,695.01,200,200
20121130T204859,694.8,400,400,695.,100,100
20121130T204901,694.8,400,400,694.99,100,100
20121130T204906,694.8,400,400,694.98,100,100
20121130T204916,694.93,600,600,694.98,100,100
20121130T204926,694.8,300,300,694.98,100,100
20121130T204929,694.8,200,200,695.07,800,800
20121130T204931,694.8,200,200,695.07,700,700
20121130T204935,694.8,200,200,695.02,200,200
20121130T204944,694.9,100,100,695.14,200,200
20121130T204947,694.9,200,200,695.14,200,200
20121130T204954,694.92,100,100,695.47,100,100
20121130T204955,694.91,200,200,695.45,100,100
20121130T204956,694.92,100,100,695.45,100,100
20121130T204957,694.95,100,100,695.46,100,100
20121130T204959,695.11,200,200,695.64,100,100
20121130T205000,695.11,100,100,695.64,100,100
20121130T205002,695.11,100,100,695.56,100,100
20121130T205004,695.11,100,100,695.57,100,100
20121130T205006,695.11,100,100,695.55,100,100
20121130T205015,695.11,200,200,695.54,100,100
20121130T205026,695.11,200,200,695.55,100,100
20121130T205030,695.11,500,500,695.55,100,100
20121130T205032,695.11,500,500,695.57,200,200
20121130T205038,695.11,500,500,695.56,100,100
20121130T205044,695.11,500,500,695.54,100,100
20121130T205046,695.11,500,500,695.49,100,100
20121130T205047,695.11,500,500,695.42,100,100
20121130T205114,695.11,500,500,695.42,400,400
20121130T205116,695.11,500,500,695.42,100,100
20121130T205130,695.11,500,500,695.42,400,400
20121130T205132,695.14,400,400,695.42,100,100
20121130T205134,695.15,100,100,695.32,100,100
20121130T205137,694.94,100,100,695.32,100,100
20121130T205139,694.9,100,100,695.31,200,200
20121130T205149,694.93,1200,1200,695.3,300,300
20121130T205152,694.93,1200,1200,695.3,200,200
20121130T205155,694.93,600,600,695.3,200,200
20121130T205156,694.93,1500,1500,695.3,300,300
20121130T205158,694.93,1500,1500,695.29,100,100
20121130T205200,694.93,1500,1500,695.27,100,100
20121130T205206,694.93,1500,1500,695.28,100,100
20121130T205210,694.93,1500,1500,695.27,200,200
20121130T205211,694.93,1500,1500,695.27,100,100
20121130T205213,694.93,1500,1500,695.28,100,100
20121130T205215,694.93,1500,1500,695.28,200,200
20121130T205219,694.93,1400,1400,695.27,300,300
20121130T205220,694.93,100,100,695.27,300,300
20121130T205223,694.93,300,300,695.26,100,100
20121130T205230,694.93,1500,1500,695.26,100,100
20121130T205235,694.95,400,400,695.26,100,100
20121130T205236,695.02,400,400,695.26,200,200
20121130T205237,694.93,1500,1500,695.26,100,100
20121130T205242,694.93,1600,1600,695.26,100,100
20121130T205247,694.93,1600,1600,695.2,200,200
20121130T205250,694.93,1600,1600,695.19,100,100
20121130T205252,694.93,1600,1600,695.19,200,200
20121130T205259,694.85,100,100,695.14,300,300
20121130T205301,694.85,100,100,695.13,200,200
20121130T205303,694.81,100,100,695.12,300,300
20121130T205305,694.81,100,100,695.1,200,200
20121130T205308,694.81,100,100,695.09,200,200
20121130T205309,694.81,100,100,695.08,200,200
20121130T205311,694.8,100,100,695.07,300,300
20121130T205313,694.8,100,100,695.06,300,300
20121130T205314,694.8,100,100,695.05,100,100
20121130T205315,694.8,100,100,695.04,200,200
20121130T205318,694.8,100,100,695.,700,700
20121130T205319,694.75,200,200,695.,700,700
20121130T205320,694.75,300,300,694.99,200,200
20121130T205335,694.75,400,400,694.99,200,200
20121130T205337,694.75,400,400,694.98,200,200
20121130T205338,694.75,400,400,694.97,100,100
20121130T205340,694.75,400,400,694.95,200,200
20121130T205341,694.75,400,400,694.84,100,100
20121130T205343,694.75,400,400,694.83,200,200
20121130T205344,694.65,100,100,694.81,100,100
20121130T205346,694.6,200,200,694.8,300,300
20121130T205352,694.6,200,200,694.79,100,100
20121130T205355,694.6,200,200,694.78,500,500
20121130T205357,694.6,200,200,694.78,600,600
20121130T205400,694.54,100,100,694.78,600,600
20121130T205403,694.51,200,200,694.78,600,600
20121130T205405,694.51,100,100,694.78,600,600
20121130T205407,694.44,500,500,694.77,300,300
20121130T205409,694.44,500,500,694.76,400,400
20121130T205410,694.44,500,500,694.67,400,400
20121130T205412,694.44,500,500,694.65,100,100
20121130T205413,694.48,800,800,694.65,100,100
20121130T205415,694.48,800,800,694.64,100,100
20121130T205418,694.48,800,800,694.64,200,200
20121130T205419,694.32,200,200,694.35,200,200
20121130T205420,694.36,200,200,694.61,100,100
20121130T205422,694.37,200,200,694.6,100,100
20121130T205425,694.37,400,400,694.6,200,200
20121130T205428,694.37,400,400,694.6,300,300
20121130T205429,694.38,200,200,694.44,200,200
20121130T205430,694.31,100,100,694.44,200,200
20121130T205431,694.28,1000,1000,694.44,200,200
20121130T205432,694.3,100,100,694.59,100,100
20121130T205434,694.3,100,100,694.45,100,100
20121130T205436,694.3,100,100,694.43,100,100
20121130T205439,694.3,100,100,694.42,100,100
20121130T205440,694.28,100,100,694.42,100,100
20121130T205444,694.34,200,200,694.42,100,100
20121130T205450,694.34,100,100,694.42,100,100
20121130T205458,694.34,100,100,694.41,100,100
20121130T205458,694.34,100,100,694.42,100,100
20121130T205458,694.34,100,100,694.52,600,600
20121130T205459,694.34,200,200,694.55,100,100
20121130T205501,694.36,200,200,694.55,100,100
20121130T205511,694.43,100,100,694.55,100,100
20121130T205513,694.42,200,200,694.55,100,100
20121130T205523,694.42,400,400,694.55,100,100
20121130T205529,694.37,100,100,694.55,100,100
20121130T205531,694.37,100,100,694.54,100,100
20121130T205533,694.36,200,200,694.54,100,100
20121130T205541,694.37,100,100,694.57,500,500
20121130T205541,694.37,100,100,694.57,100,100
20121130T205542,694.37,100,100,694.63,300,300
20121130T205543,694.63,100,100,694.81,100,100
20121130T205545,694.51,100,100,694.81,100,100
20121130T205546,694.51,200,200,694.81,100,100
20121130T205549,694.5,100,100,694.8,100,100
20121130T205552,694.5,100,100,694.75,200,200
20121130T205556,694.36,200,200,694.75,200,200
20121130T205614,694.36,200,200,694.74,200,200
20121130T205616,694.36,200,200,694.74,100,100
20121130T205623,694.36,300,300,694.74,100,100
20121130T205625,694.36,200,200,694.74,100,100
20121130T205626,694.37,200,200,694.74,100,100
20121130T205629,694.44,200,200,694.74,100,100
20121130T205630,694.44,200,200,694.75,100,100
20121130T205632,694.44,200,200,694.75,400,400
20121130T205635,694.44,200,200,694.75,100,100
20121130T205636,694.44,200,200,694.75,200,200
20121130T205641,694.44,300,300,694.75,200,200
20121130T205642,694.44,300,300,694.75,100,100
20121130T205644,694.44,200,200,694.75,200,200
20121130T205647,694.37,100,100,694.74,200,200
20121130T205650,694.34,100,100,694.74,200,200
20121130T205652,694.29,100,100,694.74,200,200
20121130T205654,694.3,100,100,694.73,200,200
20121130T205657,694.3,100,100,694.71,200,200
20121130T205700,694.3,100,100,694.71,100,100
20121130T205709,694.3,100,100,694.7,200,200
20121130T205717,694.3,100,100,694.7,300,300
20121130T205720,694.3,100,100,694.52,100,100
20121130T205721,694.3,200,200,694.52,100,100
20121130T205723,694.28,900,900,694.51,100,100
20121130T205736,694.21,100,100,694.51,100,100
20121130T205746,694.28,700,700,694.51,100,100
20121130T205749,694.21,100,100,694.51,100,100
20121130T205757,694.21,100,100,694.49,600,600
20121130T205759,694.28,800,800,694.49,600,600
20121130T205802,694.28,600,600,694.49,600,600
20121130T205805,694.21,100,100,694.49,600,600
20121130T205815,694.28,800,800,694.49,600,600
20121130T205818,694.28,900,900,694.49,600,600
20121130T205823,694.28,700,700,694.49,600,600
20121130T205837,694.28,600,600,694.49,600,600
20121130T205841,694.21,100,100,694.49,600,600
20121130T205844,694.2,400,400,694.49,600,600
20121130T205846,694.2,400,400,694.49,300,300
20121130T205848,694.19,400,400,694.49,300,300
20121130T205851,694.28,600,600,694.47,800,800
20121130T205853,694.28,700,700,694.46,200,200
20121130T205857,694.28,700,700,694.45,300,300
20121130T205858,694.28,700,700,694.45,200,200
20121130T205904,694.28,400,400,694.45,200,200
20121130T205905,694.28,400,400,694.35,200,200
20121130T205907,694.28,200,200,694.36,100,100
20121130T205909,694.37,100,100,694.83,400,400
20121130T205910,694.36,100,100,694.79,200,200
20121130T205913,694.36,100,100,694.79,100,100
20121130T205914,694.36,200,200,694.79,100,100
20121130T205917,694.36,200,200,694.77,600,600
20121130T205919,694.36,200,200,694.77,300,300
20121130T205921,694.36,200,200,694.72,300,300
20121130T205927,694.36,200,200,694.72,200,200
20121130T205935,694.39,200,200,694.72,200,200
20121130T205938,694.39,200,200,694.72,100,100
20121130T205952,694.39,200,200,694.77,100,100
20121130T205955,694.41,200,200,694.77,100,100
20121130T205958,694.41,200,200,694.81,200,200
20121130T210000,694.43,200,200,694.81,100,100
20121130T210002,694.43,200,200,694.79,100,100
20121130T210003,694.43,200,200,694.76,100,100
20121130T210004,694.43,200,200,694.77,100,100
20121130T210005,694.23,1500,1500,694.59,100,100
20121130T210008,694.23,1000,1000,694.52,100,100
20121130T210010,694.23,400,400,694.52,100,100
20121130T210010,694.23,400,400,694.46,100,100
20121130T210010,694.23,200,200,694.46,100,100
20121130T210011,694.16,1100,1100,694.52,100,100
20121130T210012,694.16,1100,1100,694.5,100,100
20121130T210015,694.16,1100,1100,694.54,100,100
20121130T210016,694.16,1100,1100,694.52,100,100
20121130T210017,694.16,1100,1100,694.5,100,100
20121130T210019,694.13,400,400,694.5,100,100
20121130T210021,694.13,300,300,694.42,1000,1000
20121130T210022,694.13,200,200,694.42,1100,1100
20121130T210024,694.28,200,200,694.5,100,100
20121130T210025,694.28,300,300,694.52,1000,1000
20121130T210045,694.15,800,800,694.52,1000,1000
20121130T210046,694.15,800,800,694.52,1100,1100
20121130T210047,694.18,100,100,694.52,1000,1000
20121130T210054,694.15,800,800,694.52,1000,1000
20121130T210055,694.18,100,100,694.52,1000,1000
20121130T210056,694.18,100,100,694.48,100,100
20121130T210057,694.15,900,900,694.52,1000,1000
20121130T210101,694.18,300,300,694.52,1200,1200
20121130T210102,694.15,100,100,694.37,100,100
20121130T210105,694.13,100,100,694.37,100,100
20121130T210109,694.13,100,100,694.38,200,200
20121130T210111,694.15,100,100,694.38,200,200
20121130T210116,694.13,100,100,694.32,200,200
20121130T210118,694.13,200,200,694.37,100,100
20121130T210121,694.14,100,100,694.37,100,100
20121130T210122,694.15,100,100,694.37,100,100
20121130T210126,694.15,100,100,694.36,100,100
20121130T210127,694.,700,700,694.23,100,100
20121130T210128,694.,700,700,694.24,100,100
20121130T210130,694.,700,700,694.33,100,100
20121130T210131,694.,700,700,694.32,200,200
20121130T210137,694.,700,700,694.32,1500,1500
20121130T210143,694.,700,700,694.32,1300,1300
20121130T210146,694.,700,700,694.27,700,700
20121130T210150,694.,700,700,694.33,100,100
20121130T210157,694.,700,700,694.33,200,200
20121130T210159,693.88,200,200,694.17,100,100
20121130T210201,693.88,300,300,694.14,100,100
20121130T210202,693.88,300,300,694.13,100,100
20121130T210203,693.88,300,300,694.12,100,100
20121130T210204,694.29,100,100,694.4,100,100
20121130T210204,694.29,100,100,694.41,500,500
20121130T210204,694.3,100,100,694.5,400,400
20121130T210205,694.3,200,200,694.52,100,100
20121130T210206,694.3,200,200,694.56,100,100
20121130T210209,694.4,200,200,694.88,100,100
20121130T210215,694.4,200,200,694.82,100,100
20121130T210216,694.4,300,300,694.82,100,100
20121130T210217,694.43,200,200,694.8,100,100
20121130T210226,694.44,200,200,694.8,100,100
20121130T210227,694.81,200,200,694.92,300,300
20121130T210227,694.81,400,400,695.,600,600
20121130T210230,694.81,400,400,695.,800,800
20121130T210237,694.81,500,500,694.99,100,100
20121130T210240,695.04,100,100,695.05,100,100
20121130T210241,694.88,100,100,695.17,300,300
20121130T210242,694.88,100,100,695.17,200,200
20121130T210244,694.88,100,100,695.16,100,100
20121130T210248,694.88,100,100,695.16,200,200
20121130T210253,694.88,100,100,695.15,100,100
20121130T210254,694.89,100,100,695.15,100,100
20121130T210256,694.91,100,100,695.13,100,100
20121130T210258,694.91,100,100,695.12,100,100
20121130T210300,694.92,100,100,695.11,200,200
20121130T210302,694.93,100,100,695.11,200,200
20121130T210304,694.94,100,100,695.1,100,100
20121130T210306,694.95,100,100,695.1,200,200
20121130T210307,694.92,100,100,695.1,200,200
20121130T210308,694.82,100,100,695.06,300,300
20121130T210310,694.82,100,100,695.05,300,300
20121130T210311,694.81,100,100,694.94,200,200
20121130T210312,694.66,100,100,694.88,100,100
20121130T210315,694.66,100,100,694.87,300,300
20121130T210318,694.67,100,100,694.87,300,300
20121130T210319,694.67,100,100,694.85,200,200
20121130T210327,694.67,300,300,694.85,200,200
20121130T210329,694.68,300,300,694.92,100,100
20121130T210332,694.69,400,400,694.92,100,100
20121130T210334,694.7,300,300,694.94,200,200
20121130T210337,694.7,300,300,694.88,300,300
20121130T210338,694.7,300,300,694.93,100,100
20121130T210341,694.73,200,200,694.97,100,100
20121130T210342,694.73,300,300,694.97,100,100
20121130T210343,694.73,200,200,694.97,200,200
20121130T210346,694.72,200,200,694.97,200,200
20121130T210349,694.73,200,200,694.97,200,200
20121130T210351,694.74,200,200,694.97,200,200
20121130T210352,694.74,600,600,694.97,200,200
20121130T210403,694.74,500,500,694.97,200,200
20121130T210405,694.74,600,600,694.97,200,200
20121130T210410,694.66,300,300,694.97,200,200
20121130T210414,694.67,100,100,694.97,200,200
20121130T210417,694.66,200,200,694.97,200,200
20121130T210427,694.74,200,200,694.97,200,200
20121130T210431,694.74,100,100,694.97,200,200
20121130T210435,694.77,100,100,694.97,200,200
20121130T210441,694.74,100,100,694.97,200,200
20121130T210459,694.64,100,100,694.95,100,100
20121130T210501,694.64,100,100,694.97,400,400
20121130T210502,694.63,100,100,694.95,100,100
20121130T210503,694.63,100,100,694.96,100,100
20121130T210505,694.63,100,100,694.96,200,200
20121130T210507,694.63,100,100,694.95,300,300
20121130T210510,694.6,100,100,694.95,300,300
20121130T210512,694.58,100,100,694.95,300,300
20121130T210516,694.58,100,100,694.91,100,100
20121130T210517,694.58,100,100,694.92,100,100
20121130T210520,694.58,100,100,694.89,100,100
20121130T210524,694.58,900,900,694.89,100,100
20121130T210525,694.62,100,100,694.87,100,100
20121130T210532,694.58,700,700,694.87,100,100
20121130T210537,694.58,200,200,694.84,100,100
20121130T210545,694.58,200,200,694.84,200,200
20121130T210548,694.58,100,100,694.84,200,200
20121130T210553,694.58,100,100,694.83,100,100
20121130T210555,694.58,200,200,694.82,100,100
20121130T210601,694.58,200,200,694.8,100,100
20121130T210603,694.58,200,200,694.84,200,200
20121130T210607,694.6,300,300,694.84,200,200
20121130T210612,694.64,300,300,694.83,100,100
20121130T210614,694.64,300,300,694.82,100,100
20121130T210616,694.58,200,200,694.82,200,200
20121130T210617,694.5,100,100,694.81,100,100
20121130T210621,694.5,100,100,694.8,100,100
20121130T210639,694.5,100,100,694.78,100,100
20121130T210642,694.68,100,100,694.77,100,100
20121130T210644,694.5,100,100,694.78,200,200
20121130T210651,694.58,100,100,694.78,200,200
20121130T210653,694.5,100,100,694.78,200,200
20121130T210656,694.5,200,200,694.78,200,200
20121130T210658,694.5,200,200,694.77,100,100
20121130T210659,694.7,300,300,694.77,100,100
20121130T210659,694.5,200,200,694.77,100,100
20121130T210710,694.5,200,200,694.82,100,100
20121130T210711,694.77,500,500,695.18,100,100
20121130T210713,694.77,500,500,695.18,200,200
20121130T210717,694.77,500,500,695.17,100,100
20121130T210719,694.82,200,200,695.17,300,300
20121130T210721,694.74,100,100,695.1,200,200
20121130T210723,694.57,100,100,694.9,100,100
20121130T210728,694.48,600,600,694.89,100,100
20121130T210730,694.48,600,600,694.87,100,100
20121130T210731,694.48,600,600,694.88,100,100
20121130T210733,694.48,600,600,694.86,100,100
20121130T210734,694.48,600,600,694.85,200,200
20121130T210736,694.6,100,100,694.85,100,100
20121130T210739,694.48,600,600,694.85,100,100
20121130T210741,694.48,600,600,694.89,100,100
20121130T210744,694.48,600,600,694.88,100,100
20121130T210750,694.41,100,100,694.87,100,100
20121130T210753,694.41,100,100,694.85,100,100
20121130T210754,694.41,100,100,694.83,100,100
20121130T210755,694.41,300,300,694.82,200,200
20121130T210759,694.41,300,300,694.8,200,200
20121130T210800,694.48,500,500,694.8,200,200
20121130T210802,694.48,500,500,694.8,100,100
20121130T210805,694.48,500,500,694.8,200,200
20121130T210806,694.48,500,500,694.8,100,100
20121130T210813,694.48,500,500,694.8,200,200
20121130T210815,694.48,500,500,694.8,100,100
20121130T210816,694.48,300,300,694.8,100,100
20121130T210842,694.48,500,500,694.8,100,100
20121130T210844,694.48,500,500,694.78,100,100
20121130T210844,694.36,100,100,694.54,500,500
20121130T210844,694.1,100,100,694.46,100,100
20121130T210844,694.02,100,100,694.35,100,100
20121130T210846,694.02,100,100,694.35,200,200
20121130T210852,694.03,100,100,694.35,200,200
20121130T210857,694.,100,100,694.35,100,100
20121130T210901,694.,100,100,694.28,200,200
20121130T210902,694.09,100,100,694.28,100,100
20121130T210906,694.,100,100,694.27,100,100
20121130T210908,694.01,100,100,694.27,100,100
20121130T210921,694.,100,100,694.27,100,100
20121130T210924,694.,200,200,694.27,100,100
20121130T210926,694.02,200,200,694.27,100,100
20121130T210932,694.,200,200,694.3,100,100
20121130T210937,694.,300,300,694.3,100,100
20121130T210950,694.01,200,200,694.3,100,100
20121130T210956,694.08,900,900,694.3,100,100
20121130T210958,694.13,500,500,694.34,100,100
20121130T211000,694.13,500,500,694.35,100,100
20121130T211002,694.13,300,300,694.43,100,100
20121130T211004,694.13,400,400,694.43,100,100
20121130T211005,694.13,500,500,694.43,100,100
20121130T211009,694.13,500,500,694.42,100,100
20121130T211011,694.08,500,500,694.42,100,100
20121130T211014,694.08,500,500,694.37,200,200
20121130T211023,694.08,300,300,694.37,200,200
20121130T211024,694.08,400,400,694.37,200,200
20121130T211034,694.09,200,200,694.37,200,200
20121130T211052,694.09,200,200,694.37,500,500
20121130T211058,694.09,300,300,694.58,100,100
20121130T211059,694.12,200,200,694.58,100,100
20121130T211101,694.16,200,200,694.58,100,100
20121130T211105,694.16,200,200,694.65,300,300
20121130T211109,694.18,1700,1700,694.65,300,300
20121130T211110,694.19,200,200,694.65,300,300
20121130T211112,694.2,200,200,694.65,300,300
20121130T211114,694.21,200,200,694.63,100,100
20121130T211115,694.21,200,200,694.61,100,100
20121130T211116,694.21,200,200,694.52,100,100
20121130T211120,694.21,200,200,694.53,200,200
20121130T211122,694.21,200,200,694.52,100,100
20121130T211125,694.23,200,200,694.52,200,200
20121130T211133,694.27,300,300,694.58,100,100
20121130T211135,694.27,200,200,694.58,100,100
20121130T211143,694.28,200,200,694.58,100,100
20121130T211149,694.28,1100,1100,694.58,100,100
20121130T211153,694.28,200,200,694.58,100,100
20121130T211155,694.29,200,200,694.58,100,100
20121130T211157,694.46,200,200,694.58,100,100
20121130T211204,694.46,200,200,694.59,100,100
20121130T211205,694.46,200,200,694.59,200,200
20121130T211206,694.46,200,200,694.77,800,800
20121130T211217,694.46,300,300,694.77,300,300
20121130T211219,694.46,300,300,694.76,100,100
20121130T211220,694.46,200,200,694.75,100,100
20121130T211224,694.46,200,200,694.67,500,500
20121130T211228,694.46,300,300,694.67,500,500
20121130T211235,694.38,1000,1000,694.67,500,500
20121130T211239,694.38,1100,1100,694.67,500,500
20121130T211245,694.38,200,200,694.67,500,500
20121130T211248,694.38,200,200,694.67,600,600
20121130T211257,694.3,100,100,694.39,100,100
20121130T211258,694.22,200,200,694.39,100,100
20121130T211300,694.22,300,300,694.39,200,200
20121130T211303,694.1,200,200,694.39,200,200
20121130T211309,694.13,900,900,694.39,200,200
20121130T211311,694.1,200,200,694.39,200,200
20121130T211321,694.13,700,700,694.38,100,100
20121130T211327,694.13,400,400,694.44,100,100
20121130T211328,694.14,200,200,694.44,100,100
20121130T211330,694.14,200,200,694.46,100,100
20121130T211331,694.15,200,200,694.49,100,100
20121130T211333,694.15,200,200,694.52,1100,1100
20121130T211337,694.15,200,200,694.52,1200,1200
20121130T211338,694.15,200,200,694.53,100,100
20121130T211354,694.18,200,200,694.53,100,100
20121130T211400,694.31,200,200,694.6,200,200
20121130T211404,694.31,200,200,694.6,100,100
20121130T211405,694.31,200,200,694.7,200,200
20121130T211408,694.38,1600,1600,694.7,200,200
20121130T211411,694.38,1600,1600,694.7,100,100
20121130T211420,694.38,1500,1500,694.7,100,100
20121130T211425,694.58,200,200,694.7,100,100
20121130T211428,694.58,200,200,694.69,100,100
20121130T211429,694.58,200,200,694.72,100,100
20121130T211435,694.58,200,200,694.69,100,100
20121130T211441,694.42,200,200,694.69,100,100
20121130T211450,694.43,200,200,694.69,100,100
20121130T211507,694.42,100,100,694.68,100,100
20121130T211508,694.38,1500,1500,694.67,100,100
20121130T211510,694.38,1500,1500,694.68,100,100
20121130T211512,694.38,1400,1400,694.68,100,100
20121130T211515,694.4,400,400,694.68,100,100
20121130T211520,694.45,400,400,694.69,100,100
20121130T211527,694.38,1500,1500,694.59,100,100
20121130T211528,694.39,100,100,694.59,100,100
20121130T211531,694.4,400,400,694.59,100,100
20121130T211535,694.4,100,100,694.58,100,100
20121130T211540,694.4,100,100,694.57,100,100
20121130T211542,694.4,100,100,694.56,100,100
20121130T211543,694.4,100,100,694.55,100,100
20121130T211547,694.39,100,100,694.55,100,100
20121130T211549,694.39,100,100,694.54,100,100
20121130T211553,694.39,100,100,694.69,100,100
20121130T211555,694.55,200,200,694.69,100,100
20121130T211555,694.55,200,200,694.77,200,200
20121130T211555,694.55,200,200,694.82,100,100
20121130T211556,694.55,200,200,694.99,200,200
20121130T211557,694.59,200,200,694.95,100,100
20121130T211558,694.6,200,200,694.95,100,100
20121130T211601,694.67,100,100,694.99,100,100
20121130T211610,694.68,100,100,694.99,100,100
20121130T211612,694.67,100,100,694.98,100,100
20121130T211613,694.67,100,100,694.99,100,100
20121130T211615,694.67,100,100,694.98,100,100
20121130T211624,694.67,100,100,694.99,100,100
20121130T211626,694.99,100,100,695.,900,900
20121130T211627,694.74,100,100,695.,100,100
20121130T211628,694.62,100,100,695.,100,100
20121130T211631,694.63,100,100,695.,100,100
20121130T211634,694.63,100,100,694.99,1000,1000
20121130T211635,694.75,100,100,694.99,800,800
20121130T211637,694.63,100,100,694.99,800,800
20121130T211640,694.63,100,100,694.99,900,900
20121130T211646,694.68,400,400,694.99,900,900
20121130T211647,694.68,100,100,694.99,300,300
20121130T211651,694.77,100,100,695.02,1000,1000
20121130T211651,694.79,100,100,695.13,800,800
20121130T211652,694.79,200,200,695.1,500,500
20121130T211654,694.81,200,200,695.1,500,500
20121130T211655,694.81,200,200,695.08,300,300
20121130T211657,694.81,200,200,695.07,100,100
20121130T211659,694.8,100,100,695.02,100,100
20121130T211700,694.8,100,100,695.03,200,200
20121130T211702,694.8,100,100,695.02,700,700
20121130T211707,694.8,200,200,695.02,700,700
20121130T211710,694.78,500,500,695.02,700,700
20121130T211711,694.64,200,200,695.,200,200
20121130T211712,694.65,200,200,695.,100,100
20121130T211715,694.65,200,200,695.02,700,700
20121130T211716,694.67,100,100,695.02,700,700
20121130T211717,694.66,200,200,695.02,700,700
20121130T211723,694.66,200,200,695.02,800,800
20121130T211727,694.66,300,300,695.02,800,800
20121130T211736,694.67,100,100,695.02,800,800
20121130T211738,694.67,200,200,695.02,800,800
20121130T211746,694.67,300,300,694.97,100,100
20121130T211749,694.67,400,400,694.97,100,100
20121130T211752,694.67,600,600,694.97,100,100
20121130T211800,694.67,600,600,694.92,200,200
20121130T211809,694.67,600,600,694.92,100,100
20121130T211815,694.67,600,600,694.92,200,200
20121130T211829,694.67,600,600,694.87,200,200
20121130T211831,694.67,700,700,694.87,1000,1000
20121130T211835,694.69,500,500,694.87,1000,1000
20121130T211839,694.69,500,500,694.82,100,100
20121130T211843,694.55,200,200,694.81,100,100
20121130T211905,694.55,200,200,694.77,200,200
20121130T211907,694.53,100,100,694.76,100,100
20121130T211909,694.53,200,200,694.76,100,100
20121130T211920,694.53,100,100,694.76,100,100
20121130T211926,694.53,300,300,694.76,200,200
20121130T211932,694.53,100,100,694.76,200,200
20121130T211933,694.39,200,200,694.7,100,100
20121130T211935,694.39,200,200,694.7,200,200
20121130T211937,694.39,200,200,694.52,200,200
20121130T211938,694.39,200,200,694.51,100,100
20121130T211939,694.4,100,100,694.7,100,100
20121130T211945,694.4,200,200,694.53,100,100
